"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"co.datadome.pub.scalabenchmarks.jvms.api.random.ScalaRandomSizedBenchmark.next_bytes","avgt",1,100,2660.032769,23.037563,"ns/op",1024
"co.datadome.pub.scalabenchmarks.jvms.api.random.ScalaRandomSizedBenchmark.next_string","avgt",1,100,11056.204550,90.964622,"ns/op",1024
