"Benchmark","Mode","Threads","Samples","Score","Score.Error..99.9..","Unit","Param..n"
"co.datadome.pub.scalabenchmarks.jvms.misc.factorial.FactorialBenchmark.iterative_big_int_multiply","avgt",1,100,206.931019,13.611992,"us/op",1000
