"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"co.datadome.pub.scalabenchmarks.jvms.api.random.ScalaRandomSizedBenchmark.next_bytes","avgt",1,100,2794.706119,15.136581,"ns/op",1024
"co.datadome.pub.scalabenchmarks.jvms.api.random.ScalaRandomSizedBenchmark.next_string","avgt",1,100,11799.724320,122.063160,"ns/op",1024
