"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.random_access","avgt",1,100,7704.038083,0.807946,"ns/op",100
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.random_access","avgt",1,100,881886.801931,4107.282116,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.random_update","avgt",1,100,8864.126153,77.194548,"ns/op",100
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.random_update","avgt",1,100,1034883.093976,7555.856326,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.sequential_access","avgt",1,100,7410.863495,31.939449,"ns/op",100
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.sequential_access","avgt",1,100,880647.363664,2594.413191,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.sequential_update","avgt",1,100,8621.175117,39.369172,"ns/op",100
"co.datadome.pub.scalabenchmarks.jvms.api.collections.ListBufferAccessBenchmark.sequential_update","avgt",1,100,885372.346791,5070.045212,"ns/op",1000
