"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"co.datadome.pub.scalabenchmarks.jvms.misc.palindrome.PalindromeBenchmark.functional","avgt",1,5,1.367824,0.500969,"ms/op"
"co.datadome.pub.scalabenchmarks.jvms.misc.palindrome.PalindromeBenchmark.iterative","avgt",1,5,0.629291,0.000585,"ms/op"
"co.datadome.pub.scalabenchmarks.jvms.misc.palindrome.PalindromeBenchmark.recursive","avgt",1,5,0.632353,0.004733,"ms/op"
