"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.contains_few","avgt",1,5,8958.136648,5.389634,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.contains_many","avgt",1,5,12413.562242,4244.424295,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.flatMap","avgt",1,5,7622.308776,16.509592,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.foldLeft","avgt",1,5,343.066554,106.381490,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.for_loop","avgt",1,5,297.190505,96.449848,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.foreach","avgt",1,5,287.236841,0.874564,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.iterate","avgt",1,5,332.283201,0.789161,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.map","avgt",1,5,3314.791626,2.668564,"ns/op",1000
"co.datadome.pub.scalabenchmarks.jvms.api.collections.SetBenchmark.read_size","avgt",1,5,1.146778,0.000139,"ns/op",1000
