"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"co.datadome.pub.scalabenchmarks.jvms.libs.jsoniter.JsoniterBenchmark.deserializeFromBytes","avgt",1,100,672.010152,5.895618,"us/op",1000
"co.datadome.pub.scalabenchmarks.jvms.libs.jsoniter.JsoniterBenchmark.deserializeFromString","avgt",1,100,709.924641,4.680172,"us/op",1000
"co.datadome.pub.scalabenchmarks.jvms.libs.jsoniter.JsoniterBenchmark.serializeToBytes","avgt",1,100,351.907542,2.890725,"us/op",1000
"co.datadome.pub.scalabenchmarks.jvms.libs.jsoniter.JsoniterBenchmark.serializeToString","avgt",1,100,364.297626,3.069096,"us/op",1000
