"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"co.datadome.pub.scalabenchmarks.jvms.libs.catseffect.CatsEffectBasicBenchmark.factorial","avgt",1,100,145.110027,0.703740,"us/op"
